trial_id,tf,entry,filt,spacing,kmax,tp,risk,stop,size,hours,cum,ann,sharpe,mdd,calmar,ulcer,worst_day,dd_days,ruin,n_trades,n_wins,n_stop,n_time,n_dd_block,worst_trade,exposure,time_viol,win_rate
RK|e=E1|f=0|sp=1|k=1|tp=A2.0|rk=shr33|1h,1h,E1,0,1.0,1,A2.0,shr33,,0.33,,-0.00412087900536251,-0.0007328191619876412,-0.026842049657461686,-0.045526872195439494,-0.01609640914582858,0.025956230565130186,-0.006383307558754529,0.0,0.0,93,90,0,0,0,-0.03427857171292792,0.9683787398702535,0,0.967741935483871
RK|e=E1|f=0|sp=1|k=2|tp=MID|rk=shr33|1h,1h,E1,0,1.0,2,MID,shr33,,0.33,,-0.0638188637744328,-0.011639127824402462,-0.5745892764556273,-0.07938066351592454,-0.1466242194116649,0.043549373454527536,-0.0222486263419532,0.2801556420233463,0.0,2706,2076,0,0,0,-0.035284989777228666,0.2827889078827846,0,0.7671840354767184
RK|e=E1|f=0|sp=1|k=2|tp=A0.5|rk=shr33|1h,1h,E1,0,1.0,2,A0.5,shr33,,0.33,,0.00941983248509115,0.001665853905260084,0.07271381947668591,-0.06581723262644412,0.025310300035173088,0.03535108053090915,-0.007835031554807692,0.25437743190661477,0.0,504,498,0,0,0,-0.03891525956211493,0.874809564340431,0,0.9880952380952381
RK|e=E1|f=0|sp=1|k=2|tp=A1.0|rk=shr33|1h,1h,E1,0,1.0,2,A1.0,shr33,,0.33,,0.014858038079348823,0.0026217623626179076,0.10285987647635139,-0.06634043219359886,0.039519826385316786,0.03653612457388753,-0.010330736659459864,0.2611867704280156,0.0,293,290,0,0,0,-0.0497780501875725,0.9200921243678967,0,0.9897610921501706
RK|e=E1|f=0|sp=1|k=2|tp=A2.0|rk=shr33|1h,1h,E1,0,1.0,2,A2.0,shr33,,0.33,,-0.00826310092367688,-0.0014719515085376278,-0.0337918203087809,-0.06847426988898908,-0.021496417719005474,0.039051935566701036,-0.00975417321922841,0.27480544747081714,0.0,106,103,0,0,0,-0.051016842398872476,0.9638154365536331,0,0.9716981132075472
RK|e=E1|f=0|sp=1|k=3|tp=MID|rk=shr33|1h,1h,E1,0,1.0,3,MID,shr33,,0.33,,-0.05793162760564896,-0.01053856059380287,-0.44301064491624853,-0.0782358687757132,-0.13470241666280774,0.041796693351910955,-0.027917904700611618,0.23103112840466927,0.0,2706,2098,0,0,0,-0.0442214839881362,0.2827889078827846,0,0.7753141167775314
RK|e=E1|f=0|sp=1|k=3|tp=A0.5|rk=shr33|1h,1h,E1,0,1.0,3,A0.5,shr33,,0.33,,0.013504478258227426,0.0023842329634469195,0.082409451395419,-0.0879532856647115,0.02710794651306038,0.046725269902251315,-0.01061387540277007,0.36284046692607,0.0,568,562,0,0,0,-0.05243554346113076,0.8561629628569998,0,0.9894366197183099
RK|e=E1|f=0|sp=1|k=3|tp=A1.0|rk=shr33|1h,1h,E1,0,1.0,3,A1.0,shr33,,0.33,,0.023955366504637254,0.0042114808521358515,0.12623912460269668,-0.08743562000171767,0.04816664938217533,0.046498171999572846,-0.01274405636723482,0.3545719844357977,0.0,356,353,0,0,0,-0.05313793814026537,0.9019676563360537,0,0.9915730337078652
RK|e=E1|f=0|sp=1|k=3|tp=A2.0|rk=shr33|1h,1h,E1,0,1.0,3,A2.0,shr33,,0.33,,-0.004584477043141799,-0.0008154171551150169,0.00020320813636927129,-0.09073941257865015,-0.00898636140506462,0.05150507155644128,-0.013273777761942015,0.428988326848249,0.0,122,119,0,0,0,-0.06455304605356654,0.9583866791597228,0,0.9754098360655737
RK|e=E1|f=0|sp=1.5|k=1|tp=MID|rk=shr33|1h,1h,E1,0,1.5,1,MID,shr33,,0.33,,-0.05387984318004857,-0.00978439672437792,-0.6529999733666655,-0.06604324803920825,-0.14815135558701117,0.038154707576484335,-0.015061105501801286,0.10214007782101167,0.0,2706,1975,0,0,0,-0.02479375933598963,0.2827889078827846,0,0.729859571322986
RK|e=E1|f=0|sp=1.5|k=1|tp=A0.5|rk=shr33|1h,1h,E1,0,1.5,1,A0.5,shr33,,0.33,,0.003206166678856537,0.0005684391406064471,0.039067859246408966,-0.04427951790508766,0.012837518733263673,0.024383222123579924,-0.006615192333616626,0.0,0.0,396,390,0,0,0,-0.030180721876899443,0.9015742681191037,0,0.9848484848484849
RK|e=E1|f=0|sp=1.5|k=1|tp=A1.0|rk=shr33|1h,1h,E1,0,1.5,1,A1.0,shr33,,0.33,,0.004774115834509152,0.0008458857202164882,0.052415744375273646,-0.04569974863574311,0.018509636167996255,0.025481603691935098,-0.0064305847545294,0.0,0.0,236,233,0,0,0,-0.032436745104506545,0.9337033566743675,0,0.9872881355932204
RK|e=E1|f=0|sp=1.5|k=1|tp=A2.0|rk=shr33|1h,1h,E1,0,1.5,1,A2.0,shr33,,0.33,,-0.0020896471492442004,-0.00037129254728451855,-0.00860845090692152,-0.045438875290206515,-0.008171253027570944,0.025884824588008663,-0.006387278581011402,0.0,0.0,98,95,0,0,0,-0.03393913690102832,0.9667765769503115,0,0.9693877551020408
RK|e=E1|f=0|sp=1.5|k=2|tp=MID|rk=shr33|1h,1h,E1,0,1.5,2,MID,shr33,,0.33,,-0.04962334996238338,-0.008994985805576006,-0.4785567081003039,-0.06666035516202651,-0.1349375619693676,0.036459514372658694,-0.021104273442714372,0.10943579766536965,0.0,2706,2031,0,0,0,-0.03543305465483873,0.2827889078827846,0,0.7505543237250555
RK|e=E1|f=0|sp=1.5|k=2|tp=A0.5|rk=shr33|1h,1h,E1,0,1.5,2,A0.5,shr33,,0.33,,0.00446414179525112,0.0007910644680908518,0.04183726509120179,-0.0657347855289312,0.012034183449837052,0.03525836821473145,-0.010121643265606828,0.2529182879377432,0.0,491,485,0,0,0,-0.03841084571185681,0.874494853766871,0,0.9877800407331976
