trial_id,tf,entry,filt,spacing,kmax,tp,stop,mean_daily_ret,ann_mean_ret,cum_net_return,sharpe_ann,mdd,n_trades,n_wins,win_rate,final_eq_BTC,final_eq_ETH,final_eq_SOL
AD|e=E1|f=0|sp=2|k=2|tp=A0.5|sl=-|1h,1h,E1,0,2.0,2,A0.5,,3.305930470112688e-05,0.012066646215911312,0.044826958447752974,0.13038955313462086,-0.20048790200567557,538,534,0.9925650557620818,1.1099127844066834,0.9394114157275876,1.0679147578120356
AD|e=E1|f=0|sp=2|k=2|tp=A0.5|sl=6|1h,1h,E1,0,2.0,2,A0.5,6.0,-0.00017221999174148433,-0.06286029698564179,-0.3044822877265586,-1.1173455636403182,-0.3370636085075417,3060,2780,0.9084967320261438,0.7197619226367421,0.7778965941430113,0.5912265905867873
AD|e=E1|f=0|sp=2|k=2|tp=A0.5|sl=10|1h,1h,E1,0,2.0,2,A0.5,10.0,-0.00018199988454827134,-0.06642995786011904,-0.32322710769013285,-0.8774923781142099,-0.35550893571423847,2571,2428,0.9443796188253598,0.7553586326777894,0.5078629330716925,0.7826234045067351
AD|e=E1|f=0|sp=2|k=2|tp=A1.0|sl=-|1h,1h,E1,0,2.0,2,A1.0,,4.4366320863877326e-05,0.016193707115315224,0.06843386843864097,0.17182115542388857,-0.2036390115370441,348,345,0.9913793103448276,1.1757406033698774,0.9516773549467683,1.0620644752507622
AD|e=E1|f=0|sp=2|k=2|tp=A1.0|sl=6|1h,1h,E1,0,2.0,2,A1.0,6.0,-8.43353424170002e-05,-0.030782399982205073,-0.1684371438351766,-0.49223018492737797,-0.23218905630165299,2516,2191,0.8708267090620032,0.866082702043097,0.8395565902833525,0.7746820650533529
AD|e=E1|f=0|sp=2|k=2|tp=A1.0|sl=10|1h,1h,E1,0,2.0,2,A1.0,10.0,-0.00010216123705353323,-0.03728885152453963,-0.20497808952093866,-0.4507619112661489,-0.27026481596355567,2034,1872,0.9203539823008849,0.8213896919228502,0.6402553709536047,0.9226609874850189
AD|e=E1|f=0|sp=2|k=2|tp=A2.0|sl=-|1h,1h,E1,0,2.0,2,A2.0,,2.1616070375025717e-05,0.007889865686884387,0.018081777751796313,0.08133092686183191,-0.2085579574993488,142,139,0.9788732394366197,1.1351759710546527,0.9910242734162867,0.9143550701306018
AD|e=E1|f=0|sp=2|k=2|tp=A2.0|sl=6|1h,1h,E1,0,2.0,2,A2.0,6.0,-7.020154993868692e-05,-0.025623565727620725,-0.14947956937741858,-0.32430254058874575,-0.20908922394367435,1802,1411,0.7830188679245284,0.9260015301370825,0.9013016606700431,0.7166632460685631
AD|e=E1|f=0|sp=2|k=2|tp=A2.0|sl=10|1h,1h,E1,0,2.0,2,A2.0,10.0,-6.472295035047218e-05,-0.023623876877922344,-0.1477096128579467,-0.24271549178336693,-0.2532961107631848,1360,1173,0.8625,0.9842029332818819,0.7612660867206331,0.7950160717572351
AD|e=E1|f=0|sp=2|k=3|tp=MID|sl=-|1h,1h,E1,0,2.0,3,MID,,-5.393760504536822e-05,-0.0196872258415594,-0.11283091739332585,-0.3536684036854511,-0.1691459308312424,2706,1974,0.729490022172949,0.862764937896653,0.8336798194335117,0.9561951377831115
AD|e=E1|f=0|sp=2|k=3|tp=MID|sl=6|1h,1h,E1,0,2.0,3,MID,6.0,-0.0001095741019858596,-0.03999454722483875,-0.20781570372445202,-0.7707196236140199,-0.22998199808775266,2884,2060,0.7142857142857143,0.7999092457220794,0.7874634729292668,0.779590658759142
