trial_id,mean_daily_ret,sharpe_ann,n_trades,n_fills,final_eq_BTC,final_eq_ETH,final_eq_SOL
AD|e=E2|f=1|sp=1.5|k=2|tp=A2.0|sl=-|1h,5.566764204298399e-05,0.4216383691034382,116,223,1.2162799930844288,1.0357915743234352,1.0683292146117302
AD|e=E2|f=1|sp=1.5|k=2|tp=A2.0|sl=6|1h,-3.1013988002419863e-05,-0.5998432667765837,159,297,0.9846718274305504,0.9041744063313721,0.9212836979437189
AD|e=E2|f=1|sp=1.5|k=2|tp=A2.0|sl=10|1h,-3.2298538696025526e-05,-0.4507335556141021,157,297,0.9985474712194068,0.8681077981395922,0.933727637099935
AD|e=E2|f=1|sp=1.5|k=3|tp=MID|sl=-|1h,5.9664808072853365e-06,0.27431270690392534,159,273,1.0161113427236284,0.9914017149401412,1.0287021441931137
AD|e=E2|f=1|sp=1.5|k=3|tp=MID|sl=6|1h,-9.258224722947204e-06,-0.3274767301105901,159,260,1.0090091514985247,0.961952574115863,0.9709020313785666
AD|e=E2|f=1|sp=1.5|k=3|tp=MID|sl=10|1h,2.4525888801728184e-06,0.11155479819227385,159,267,1.0119106051667144,0.9741820907877685,1.0287021441931137
AD|e=E2|f=1|sp=1.5|k=3|tp=A0.5|sl=-|1h,3.5337870786998834e-05,0.65220805864301,179,267,1.0667049716520083,1.0781251162066792,1.0731564559032907
AD|e=E2|f=1|sp=1.5|k=3|tp=A0.5|sl=6|1h,-1.7446610882397617e-05,-0.5697952852372921,180,261,0.9933326459665168,0.9266097806139573,0.9730172660235493
AD|e=E2|f=1|sp=1.5|k=3|tp=A0.5|sl=10|1h,-2.2541001295780056e-06,-0.05484495324667043,180,265,0.985278418117389,0.966948760185013,1.0309128823692146
AD|e=E2|f=1|sp=1.5|k=3|tp=A1.0|sl=-|1h,3.141175388798766e-05,0.24443483049188863,136,255,1.132916675928939,0.9504599590411686,1.0756807195604234
AD|e=E2|f=1|sp=1.5|k=3|tp=A1.0|sl=6|1h,-3.948343610056251e-05,-0.8631693100223236,163,281,0.9712111413682248,0.8850017039198482,0.9067358299279222
AD|e=E2|f=1|sp=1.5|k=3|tp=A1.0|sl=10|1h,-1.717293638058744e-05,-0.25337550788211344,162,290,1.0090959427284634,0.9390612468406357,0.9389270562186137
AD|e=E2|f=1|sp=1.5|k=3|tp=A2.0|sl=-|1h,7.972083567949966e-05,0.5031373795143494,126,281,1.2686898147879373,1.03579976137493,1.1675373525176136
AD|e=E2|f=1|sp=1.5|k=3|tp=A2.0|sl=6|1h,-3.791671357129135e-05,-0.6551815444036891,159,327,1.0308496013398374,0.8746523466863192,0.8700006740338917
AD|e=E2|f=1|sp=1.5|k=3|tp=A2.0|sl=10|1h,-2.592771090308903e-05,-0.27672361651244304,156,334,1.0498906762794677,0.9417056563247276,0.844234702447728
AD|e=E2|f=1|sp=2|k=1|tp=MID|sl=-|1h,-1.2686103985718055e-06,-0.06742768791101182,159,218,1.00445801151833,0.9723512594801103,1.0150007915114418
AD|e=E2|f=1|sp=2|k=1|tp=MID|sl=6|1h,-1.0462094491782584e-05,-0.4561128860918074,159,216,0.9977211897944644,0.9580109886589868,0.9794553720927699
AD|e=E2|f=1|sp=2|k=1|tp=MID|sl=10|1h,-2.4002026288039987e-06,-0.1276202335876655,159,216,1.0034111373294186,0.9666094981254464,1.0150007915114418
AD|e=E2|f=1|sp=2|k=1|tp=A0.5|sl=-|1h,3.1949121599561016e-05,0.4902410132088875,167,209,1.0538220391945843,1.0531824284919562,1.0826934594225956
AD|e=E2|f=1|sp=2|k=1|tp=A0.5|sl=6|1h,-9.935389687716637e-06,-0.45398666134216253,180,221,0.9855048893332028,0.968919779833831,0.9836600930204776
AD|e=E2|f=1|sp=2|k=1|tp=A0.5|sl=10|1h,-1.3441013228521327e-05,-0.533336440289181,180,222,0.9862199843829675,0.9467113397754211,0.9842316534956449
AD|e=E2|f=1|sp=2|k=1|tp=A1.0|sl=-|1h,1.9568071663720815e-05,0.2478489573758094,121,167,1.0925358168836792,0.9916789974632803,1.0232989052806165
AD|e=E2|f=1|sp=2|k=1|tp=A1.0|sl=6|1h,-9.315801604565847e-06,-0.33957753582524447,163,220,0.9983128637700291,0.9491413240959631,0.9944573227006492
AD|e=E2|f=1|sp=2|k=1|tp=A1.0|sl=10|1h,-2.3757565805266276e-05,-0.673651124435239,163,221,0.9866913537916299,0.9308352372785226,0.9374222008631348
AD|e=E2|f=1|sp=2|k=1|tp=A2.0|sl=-|1h,4.328805227618564e-05,0.4809046199467824,114,173,1.1739702729577528,1.0389837559839497,1.0487535883739016
AD|e=E2|f=1|sp=2|k=1|tp=A2.0|sl=6|1h,-1.605454875937527e-05,-0.4074750799528409,159,238,0.9933178486179363,0.946766908590122,0.9591863513319274
AD|e=E2|f=1|sp=2|k=1|tp=A2.0|sl=10|1h,-2.4311671402568722e-05,-0.47566609822997896,159,239,1.0021229552555564,0.95601814025607,0.8928301357698553
AD|e=E2|f=1|sp=2|k=2|tp=MID|sl=-|1h,3.406420780239648e-06,0.17256280681421973,159,243,1.0180204526285779,0.9795460670937205,1.0231202297145003
AD|e=E2|f=1|sp=2|k=2|tp=MID|sl=6|1h,-7.2565494093558986e-06,-0.3066238657351447,159,235,1.0135995301421847,0.9557092017994974,0.9856748433244216
AD|e=E2|f=1|sp=2|k=2|tp=MID|sl=10|1h,2.5364372348379414e-07,0.012397298612400326,159,239,1.0153860455894377,0.9631378463670008,1.0231202297145003
AD|e=E2|f=1|sp=2|k=2|tp=A0.5|sl=-|1h,3.4697330369483916e-05,0.7814289862801543,179,241,1.0629586103422883,1.0821667992654012,1.071289795795808
AD|e=E2|f=1|sp=2|k=2|tp=A0.5|sl=6|1h,-1.439262466924501e-05,-0.5413857828908909,180,238,0.9797967122484731,0.9399007851250851,0.9917207698302746
AD|e=E2|f=1|sp=2|k=2|tp=A0.5|sl=10|1h,-7.306750546908755e-06,-0.20384478366929445,180,240,1.01699232790763,0.9017752875334142,1.039083973718523
AD|e=E2|f=1|sp=2|k=2|tp=A1.0|sl=-|1h,2.7049123948179097e-05,0.27869999912099347,135,216,1.1144417057621818,0.9774283406415287,1.0567875507501332
AD|e=E2|f=1|sp=2|k=2|tp=A1.0|sl=6|1h,-2.165819280869769e-05,-0.6245399862642325,163,244,0.9977521787511682,0.9110047021046551,0.9595054071296741
AD|e=E2|f=1|sp=2|k=2|tp=A1.0|sl=10|1h,-2.6316445441758396e-05,-0.5194232507567186,162,250,0.9849652144989759,0.8818107264599944,0.9728499222755819
AD|e=E2|f=1|sp=2|k=2|tp=A2.0|sl=-|1h,6.242119356024469e-05,0.5169264138559833,122,228,1.2178778700210993,1.033689620908783,1.1241111603011973
AD|e=E2|f=1|sp=2|k=2|tp=A2.0|sl=6|1h,-2.8114810958660114e-05,-0.5922599355742278,159,278,1.0061938302721212,0.9043505738215354,0.9187188312647576
AD|e=E2|f=1|sp=2|k=2|tp=A2.0|sl=10|1h,-1.8748917387199437e-05,-0.25905670084358984,156,282,1.0583521478541948,0.9062054695527494,0.9171820657116532
AD|e=E2|f=1|sp=2|k=3|tp=MID|sl=-|1h,4.101981918281313e-06,0.2046260217044225,159,246,1.0180204526285779,0.983712692498439,1.0231202297145003
AD|e=E2|f=1|sp=2|k=3|tp=MID|sl=6|1h,-7.008231072604702e-06,-0.2981859852429948,159,236,1.0135995301421847,0.9571742093277779,0.9856748433244216
AD|e=E2|f=1|sp=2|k=3|tp=MID|sl=10|1h,6.682589673170762e-07,0.0327539710071539,159,241,1.0153860455894377,0.9656047729411087,1.0231202297145003
AD|e=E2|f=1|sp=2|k=3|tp=A0.5|sl=-|1h,3.585936787380819e-05,0.691139297551181,179,254,1.0820374476014827,1.0637788386674603,1.0766764478322999
AD|e=E2|f=1|sp=2|k=3|tp=A0.5|sl=6|1h,-1.699598863152282e-05,-0.5890158597324167,180,247,0.9853863133961827,0.9292880978977472,0.9810686609036007
AD|e=E2|f=1|sp=2|k=3|tp=A0.5|sl=10|1h,3.895874164944291e-06,0.09197210970405409,180,253,1.042675653753675,0.9525773978708655,1.0272422142498896
AD|e=E2|f=1|sp=2|k=3|tp=A1.0|sl=-|1h,5.792127749803772e-05,0.4907139694491379,143,251,1.14846721342065,1.1297172333696868,1.0624445922521337
AD|e=E2|f=1|sp=2|k=3|tp=A1.0|sl=6|1h,-2.654733986688193e-05,-0.7132260514095305,163,257,0.9996661296424492,0.8965307528429133,0.9436631360321373
